id,lemma,translation,transliteration,ipa,pos,category,examples,frequency,definition,audio,inflections
452,hënë,moon,,/hənə/,Noun,f,_____@,,(Tosk; Standard Albanian) moon,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'hënë', 'hëna', 'hëna', 'hënat', 'kallëzore', 'hënë', 'hëna', 'hënën', 'hënat', 'gjinore', 'i', 'e', 'të', 'së', 'hëne', 'hënave', 'hënës', 'hënavet', 'dhanore', 'hëne', 'hënave', 'hënës', 'hënavet', 'rrjedhore', 'hëne', 'hënash', 'hënës', 'hënavet']~
453,mëngjes,morning,,,Noun,m,Shkon në punë çdo mëngjes në të njejtën kohë?@Do you always leave for work at the same time every morning?,,morning,,
454,më,most,,,Adjective,,~Gjithashtu, më vjen mirë që u takuam.@Likewise, it was nice to meet you.~,,(a)round; at; by,,
455,nënë,mother,,/nənə/,Noun,f,Nënë Tereza u lind në Jugosllavi në vitin 1910.@Mother Teresa was born in Yugoslavia in 1910.,,motherSynonyms: mëmë; ëmë,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'nënë', 'nëna', 'nëna', 'nënat', 'kallëzore', 'nënë', 'nëna', 'nënën', 'nënat', 'gjinore', 'i', 'e', 'të', 'së', 'nëne', 'nënave', 'nënës', 'nënavet', 'dhanore', 'nëne', 'nënave', 'nënës', 'nënavet', 'rrjedhore', 'nëne', 'nënash', 'nënës', 'nënavet']~
456,mal,mountain,,/mal/,Noun,m,_____@,,mount,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'mal', 'male', 'mali', 'malet', 'kallëzore', 'mal', 'male', 'malin', 'malet', 'gjinore', 'i', 'e', 'të', 'së', 'mali', 'maleve', 'malit', 'malevet', 'dhanore', 'mali', 'maleve', 'malit', 'malevet', 'rrjedhore', 'mali', 'malesh', 'malit', 'malevet']~
457,gojë,mouth,,/ˈɡɔjə/,Noun,f,_____@,,(anatomy) mouth,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'gojë', 'gojë', 'goja', 'gojët', 'kallëzore', 'gojë', 'gojë', 'gojën', 'gojët', 'gjinore', 'i', 'e', 'të', 'së', 'goje', 'gojëve', 'gojës', 'gojëvet', 'dhanore', 'goje', 'gojëve', 'gojës', 'gojëvet', 'rrjedhore', 'goje', 'gojësh', 'gojës', 'gojëvet']~
458,lëviz,move,,,Verb,,_____@,,to move; set in motion; transfer,,
459,film,movie,,,Noun,m,Dua të shoh këtë film.@I want to watch this film.,,film,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'film', 'filma', 'filmi', 'filmat', 'kallëzore', 'film', 'filma', 'filmin', 'filmat', 'gjinore', 'i', 'e', 'të', 'së', 'filmi', 'filmave', 'filmit', 'filmavet', 'dhanore', 'filmi', 'filmave', 'filmit', 'filmavet', 'rrjedhore', 'filmi', 'filmash', 'filmit', 'filmavet']~
460,,museum,,,Noun,,_____@,,,,
461,,music,,,Noun,,_____@,,,,
462,duhet,must,,,Verb,,Ne duhet te dime. Ne do te dime.@We must know. We will know.,,(modal auxiliary; defective) to do with certainty; indicates that the speaker is certain that the subject will have executed the predicate,,
463,ngushtë,narrow,,,Adjective,,Turqia është miku më i ngushtë i Shqipërisë.@Turkey is the closest friend of Albania.,,narrow,,
464,mjedis,nature,,,Noun,m,_____@,,environment; nature,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'mjedis', 'mjedise', 'mjedisi', 'mjediset', 'kallëzore', 'mjedis', 'mjedise', 'mjedisin', 'mjediset', 'gjinore', 'i', 'e', 'të', 'së', 'mjedisi', 'mjediseve', 'mjedisit', 'mjedisevet', 'dhanore', 'mjedisi', 'mjediseve', 'mjedisit', 'mjedisevet', 'rrjedhore', 'mjedisi', 'mjedisesh', 'mjedisit', 'mjedisevet']~
465,qafë,neck,,/ˈcafə/,Noun,f,_____@,,(anatomy) neck; nape of the neck,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'qafë', 'qafa', 'qafa', 'qafat', 'kallëzore', 'qafë', 'qafa', 'qafën', 'qafat', 'gjinore', 'i', 'e', 'të', 'së', 'qafe', 'qafave', 'qafës', 'qafavet', 'dhanore', 'qafe', 'qafave', 'qafës', 'qafavet', 'rrjedhore', 'qafe', 'qafash', 'qafës', 'qafavet']~
466,kravatë,necktie,,,Noun,,_____@,,,,
467,nevojit,need,,,Verb,,_____@,,,,
468,fqinj,neighbour,,,Noun,m,_____@,,neighbor,,
469,ri,new,,[ɾi],Adjective,m,Kam nevojë për një kompjutër të ri.@I have to get a new computer.,,youngnjë vajzë e rea young girl,,
470,gazetë,newspaper,,,Noun,f,_____@,,newspaper,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'gazetë', 'gazeta', 'gazeta', 'gazetat', 'kallëzore', 'gazetë', 'gazeta', 'gazetën', 'gazetat', 'gjinore', 'i', 'e', 'të', 'së', 'gazete', 'gazetave', 'gazetës', 'gazetavet', 'dhanore', 'gazete', 'gazetave', 'gazetës', 'gazetavet', 'rrjedhore', 'gazete', 'gazetash', 'gazetës', 'gazetavet']~
471,i ardhshëm,next,,,Adjective,,_____@,,,,
472,i këndshëm,nice,,,Adjective,,_____@,,,,
473,natë,night,,[ˈnaːtə],Noun,f,Ata e vazhduan eksperimentin ditë e natë.@They continued the experiment day and night.,,night,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'natë', 'netë', 'nata', 'netët', 'kallëzore', 'natë', 'netë', 'natën', 'netët', 'gjinore', 'i', 'e', 'të', 'së', 'nate', 'netëve', 'natës', 'netëvet', 'dhanore', 'nate', 'netëve', 'natës', 'netëvet', 'rrjedhore', 'nate', 'netësh', 'natës', 'netëvet']~
474,normal,normal,,,Adjective,,_____@,,,,
475,veri,north,,/vɛˈɾi/,Noun,m,Gegërishtja flitet në veri të lumit Shkumbin.@Gheg is spoken north of Shkumbin river.,,(navigation) northAntonym: jugveriu dhe jugu ― the north and the south,,~['veri', 'veriu', 'veri', 'veriun', 'i', 'e', 'të', 'së', 'veriu', 'veriut', 'veriu', 'veriut', 'veriu', 'veriut']~
476,hundë,nose,,,Noun,f,_____@,,nose,,
477,shënim,note,,,Noun,m,Tomi shkroi një shënim në frëngjisht.@Tom wrote the note in French.,,note,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'shënim', 'shënime', 'shënimi', 'shënimet', 'kallëzore', 'shënim', 'shënime', 'shënimin', 'shënimet', 'gjinore', 'i', 'e', 'të', 'së', 'shënimi', 'shënimeve', 'shënimit', 'shënimevet', 'dhanore', 'shënimi', 'shënimeve', 'shënimit', 'shënimevet', 'rrjedhore', 'shënimi', 'shënimesh', 'shënimit', 'shënimevet']~
478,emër,noun,,/ɛməɾ/,Noun,m,Është emër italian.@It's an Italian name.,,name,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'emër', 'emra', 'emri', 'emrat', 'kallëzore', 'emër', 'emra', 'emrin', 'emrat', 'gjinore', 'i', 'e', 'të', 'së', 'emri', 'emrave', 'emrit', 'emravet', 'dhanore', 'emri', 'emrave', 'emrit', 'emravet', 'rrjedhore', 'emri', 'emrash', 'emrit', 'emravet']~
479,nëntor,November,,,Proper noun,m,_____@,,nânduer; nandor,,
480,sasi,number,,,Noun,?,Policia kapi nje sasi te madhe droge ne shkolle.@The police seized a large quantity of drugs at the school.,,quantity,,
481,oqean,ocean,,[ɔcɛan],Noun,m,_____@,,ocean,,
482,tetor,October,,,Proper noun,m,_____@,,OctoberSynonym: vjeshtë,,
483,zyrë,office,,,Noun,f,_____@,,office; bureau; (dialect) bathroom,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'zyrë', 'zyra', 'zyra', 'zyrat', 'kallëzore', 'zyrë', 'zyra', 'zyrën', 'zyrat', 'gjinore', 'i', 'e', 'të', 'së', 'zyre', 'zyrave', 'zyrës', 'zyravet', 'dhanore', 'zyre', 'zyrave', 'zyrës', 'zyravet', 'rrjedhore', 'zyre', 'zyrash', 'zyrës', 'zyravet']~
484,vaj,oil,,,Noun,m,_____@,,oil,,
485,vjetër,old,,,Adjective,m,Kam një biçikletë të vjetër.@I have an old bicycle.,,oldSynonym: moshuar (respectful),,
486,vjetër,old,,,Adjective,m,Kam një biçikletë të vjetër.@I have an old bicycle.,,oldSynonym: moshuar (respectful),,
487,çel,open,,,Verb,,_____@,,to open up; undoSynonym: hap,,
488,portokalli,orange,,,Adjective,,_____@,,,,
489,portokalli,orange,,,Noun,,_____@,,,,
490,tjetër,other,,/ˈtjɛ.təɾ/,Adjective,m,~Nuk ka zot tjetër përveç Allahut dhe se Muhammedi është i Dërguari i Allahut.@There is no god but God, and Muhammad is the messenger of God.~,,other; another,,
491,jashtë,outside,,,Noun,,Tomi doli jashtë për të ngrënë.@Tom went out to eat.,,out of; outside,,
492,furrë,oven,,,Noun,f,_____@,,oven,,
493,fletë,page,,/ˈfle.tə/,Noun,f,_____@,,wing,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'fletë', 'fleta', 'fleta', 'fletat', 'kallëzore', 'fletë', 'fleta', 'fletën', 'fletat', 'gjinore', 'i', 'e', 'të', 'së', 'flete', 'fletave', 'fletës', 'fletavet', 'dhanore', 'flete', 'fletave', 'fletës', 'fletavet', 'rrjedhore', 'flete', 'fletash', 'fletës', 'fletavet']~
494,dhembje,pain,,,Noun,f,_____@,,pain,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'dhembje', 'dhembje', 'dhembja', 'dhembjet', 'kallëzore', 'dhembje', 'dhembje', 'dhembjen', 'dhembjet', 'gjinore', 'i', 'e', 'të', 'së', 'dhembjeje', 'dhembjeve', 'dhembjes', 'dhembjeve', 'dhanore', 'dhembjeje', 'dhembjeve', 'dhembjes', 'dhembjeve', 'rrjedhore', 'dhembjeje', 'dhembjesh', 'dhembjes', 'dhembjeve']~
495,lyerës,painter,,/lyːɛrəs/,Noun,m,_____@,,painter,,
496,piktura,painting,,,Noun,,_____@,,,,
497,pantallona,pants,,,Noun,f,_____@,,pants; trousers,,
498,,paper,,,Noun,,_____@,,,,
499,prind,parent,,,Noun,m,_____@,,parent,,
500,park,park,,,Noun,,Shkojmë të bëjmë një shëtitje në park.@We're going for a walk in the park.,,,,
501,pjesë,part,,,Noun,f,Shtetet e Bashkuara të Amerikës bëjnë pjesë në Këshillin e Sigurimit të Organizatës së Kombeve të Bashkuara.@The United States of America is part of the Security Council of the United Nations.,,part,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'pjesë', 'pjesë', 'pjesa', 'pjesët', 'kallëzore', 'pjesë', 'pjesë', 'pjesën', 'pjesët', 'gjinore', 'i', 'e', 'të', 'së', 'pjese', 'pjesëve', 'pjesës', 'pjesëvet', 'dhanore', 'pjese', 'pjesëve', 'pjesës', 'pjesëvet', 'rrjedhore', 'pjese', 'pjesësh', 'pjesës', 'pjesëvet']~
502,parti,party,,,Noun,f,_____@,,partySynonym: festë,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'parti', 'parti', 'partia', 'partitë', 'kallëzore', 'parti', 'parti', 'partinë', 'partitë', 'gjinore', 'i', 'e', 'të', 'së', 'partie', 'partive', 'partisë', 'partive', 'dhanore', 'partie', 'partive', 'partisë', 'partive', 'rrjedhore', 'partie', 'partish', 'partisë', 'partive']~
503,pasaportë,passport,,,Noun,f,Qeni im ka një pasaportë daneze.@My dog has got a Danish passport.,,passport,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'pasaportë', 'pasaporta', 'pasaporta', 'pasaportat', 'kallëzore', 'pasaportë', 'pasaporta', 'pasaportën', 'pasaportat', 'gjinore', 'i', 'e', 'të', 'së', 'pasaporte', 'pasaportave', 'pasaportës', 'pasaportavet', 'dhanore', 'pasaporte', 'pasaportave', 'pasaportës', 'pasaportavet', 'rrjedhore', 'pasaporte', 'pasaportash', 'pasaportës', 'pasaportavet']~
504,,pattern,,,Noun,,_____@,,,,
505,paguaj,pay,,,Verb,,_____@,,to pay,,~['paguar', 'duke paguar', 'për të paguar', 'paguaj', 'paguan', 'paguan', 'paguajmë', 'paguani', 'paguajnë', 'paguaja', 'paguaje', 'paguante', 'paguanim', 'paguanit', 'paguanin', 'pagova', 'pagove', 'pagoi', 'paguam', 'paguat', 'paguan', 'kam paguar', 'ke paguar', 'ka paguar', 'kemi paguar', 'keni paguar', 'kanë paguar', 'kisha paguar', 'kishe paguar', 'kishte paguar', 'kishim paguar', 'kishit paguar', 'kishin paguar', 'pata paguar', 'pate paguar', 'pati paguar', 'patëm paguar', 'patët paguar', 'patën paguar', 'do të paguaj', 'do të paguash', 'do të paguajë', 'do të paguajmë', 'do të paguani', 'do të paguajnë', 'do të kem paguar', 'do të kesh paguar', 'do të ketë paguar', 'do të kemi paguar', 'do të keni paguar', 'do të kenë paguar', 'të paguaj', 'të paguash', 'të paguajë', 'të paguajmë', 'të paguani', 'të paguajnë', 'të paguaja', 'të paguaje', 'të paguante', 'të paguanim', 'të paguanit', 'të paguanin', 'të kem paguar', 'të kesh paguar', 'të ketë paguar', 'të kemi paguar', 'të keni paguar', 'të kenë paguar', 'të kisha paguar', 'të kishe paguar', 'të kishte paguar', 'të kishim paguar', 'të kishit paguar', 'të kishin paguar', 'do të paguaja', 'do të paguaje', 'do të paguante', 'do të paguanim', 'do të paguanit', 'do të paguanin', 'do të kisha paguar', 'do të kishe paguar', 'do të kishte paguar', 'do të kishim paguar', 'do të kishit paguar', 'do të kishin paguar', 'pagofsha', 'pagofsh', 'pagoftë', 'pagofshim', 'pagofshit', 'pagofshin', 'paça paguar', 'paç paguar', 'pastë paguar', 'paçim paguar', 'paçit paguar', 'paçin paguar', 'paguakam', 'paguake', 'paguaka', 'paguakemi', 'paguakeni', 'paguakan', 'paguakësha', 'paguakëshe', 'paguakësh', 'paguakëshim', 'paguakëshit', 'paguakëshin', 'paskam paguar', 'paske paguar', 'paska paguar', 'paskemi paguar', 'paskeni paguar', 'paskan paguar', 'paskësha paguar', 'paskëshe paguar', 'paskësh paguar', 'paskëshim paguar', 'paskëshit paguar', 'paskëshin paguar', '—', 'paguaj', '—', '—', 'paguani', '—']~
506,paqe,peace,,/pacɛ/,Noun,f,_____@,,peace,,
507,vathë,pen,,,Noun,m,_____@,,(sheep) fold; pen; cote (fenced area; in which the small cattle is herded together for the night),,
508,laps,pencil,,,Noun,m,_____@,,pencil,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'laps', 'lapsa', 'lapsi', 'lapsat', 'kallëzore', 'laps', 'lapsa', 'lapsin', 'lapsat', 'gjinore', 'i', 'e', 'të', 'së', 'lapsi', 'lapsave', 'lapsit', 'lapsavet', 'dhanore', 'lapsi', 'lapsave', 'lapsit', 'lapsavet', 'rrjedhore', 'lapsi', 'lapsash', 'lapsit', 'lapsavet']~
509,piper,pepper,,,Noun,,_____@,,,,
510,njeri,person,,[ɲɛˈɾi],Noun,m,Nuk jam një njeri i mirë.@I'm not a good person.,,man,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'njeri', 'njerëz', 'njeriu', 'njerëzit', 'kallëzore', 'njeri', 'njerëz', 'njeriun', 'njerëzit', 'gjinore', 'i', 'e', 'të', 'së', 'njeriu', 'njerëzve', 'njeriut', 'njerëzvet', 'dhanore', 'njeriu', 'njerëzve', 'njeriut', 'njerëzvet', 'rrjedhore', 'njeriu', 'njerëzish', 'njeriut', 'njerëzvet']~
511,manar,pet,,,Noun,,_____@,,,,
512,,petrol station,,,Noun,,_____@,,,,
513,filozofi,philosophy,,,Noun,,_____@,,,,
514,fotografi,photograph,,,Noun,,Çfarë nuk shkon me këtë fotografi?@What's wrong with this picture?,,,,
515,fizikë,physics,,/fizik(ə)/,Noun,f,_____@,,physics,,
516,copë,piece,,,Noun,f,Kam një copë lajmi të keq.@I have a bit of bad news.,,piece; partSynonym: pjesë,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'copë', 'copa', 'copa', 'copat', 'kallëzore', 'copë', 'copa', 'copën', 'copat', 'gjinore', 'i', 'e', 'të', 'së', 'cope', 'copave', 'copës', 'copavet', 'dhanore', 'cope', 'copave', 'copës', 'copavet', 'rrjedhore', 'cope', 'copash', 'copës', 'copavet']~
517,derr,pig,,/dɛr/,Noun,m,~Në pyll ai pa një derr të egër.@In the forest, he saw a wild boar.~,,pig,,
518,pilulë,pill,,,Noun,,_____@,,,,
519,i kuq,pink,,,Adjective,,_____@,,,,
520,plan,plan,,,Noun,,_____@,,,,
521,aeroplan,airplane,,,Noun,m,_____@,,aeroplane; airplane; plane; aircraft,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'aeroplan', 'aeroplane', 'aeroplani', 'aeroplanet', 'kallëzore', 'aeroplan', 'aeroplane', 'aeroplanin', 'aeroplanet', 'gjinore', 'i', 'e', 'të', 'së', 'aeroplani', 'aeroplaneve', 'aeroplanit', 'aeroplanevet', 'dhanore', 'aeroplani', 'aeroplaneve', 'aeroplanit', 'aeroplanevet', 'rrjedhore', 'aeroplani', 'aeroplanesh', 'aeroplanit', 'aeroplanevet']~
522,planet,planet,,[planɛt],Noun,m,_____@,,planet,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'planet', 'planete', 'planeti', 'planetet', 'kallëzore', 'planet', 'planete', 'planetin', 'planetet', 'gjinore', 'i', 'e', 'të', 'së', 'planeti', 'planeteve', 'planetit', 'planetevet', 'dhanore', 'planeti', 'planeteve', 'planetit', 'planetevet', 'rrjedhore', 'planeti', 'planetesh', 'planetit', 'planetevet']~
523,bimë,plant,,,Noun,f,_____@,,plant,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'bimë', 'bimë', 'bima', 'bimët', 'kallëzore', 'bimë', 'bimë', 'bimën', 'bimët', 'gjinore', 'i', 'e', 'të', 'së', 'bime', 'bimëve', 'bimës', 'bimëvet', 'dhanore', 'bime', 'bimëve', 'bimës', 'bimëvet', 'rrjedhore', 'bime', 'bimësh', 'bimës', 'bimëvet']~
524,plastik,plastic,,,Noun,,_____@,,,,
525,pjatë,plate,,,Noun,,_____@,,,,
526,Luaj,play,,,Verb,,_____@,,,,
527,lojtar,player,,,Noun,,_____@,,,,
528,shesh,plaza,,,Noun,m,_____@,,floor; ground; soil,,
529,xhep,pocket,,,Noun,m,_____@,,pocketSynonyms: shqek; shqyekë; shqeksë,,
530,pikë,point,,,Noun,f,_____@,,drop; droplet (small sphere of liquid: raindrops; dew; tears; sweat; oil; blood)Deri në pikën e fundit të gjakut.Till to the last drop of blood.,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'pikë', 'pika', 'pika', 'pikat', 'kallëzore', 'pikë', 'pika', 'pikën', 'pikat', 'gjinore', 'i', 'e', 'të', 'së', 'pike', 'pikave', 'pikës', 'pikavet', 'dhanore', 'pike', 'pikave', 'pikës', 'pikavet', 'rrjedhore', 'pike', 'pikash', 'pikës', 'pikavet']~
531,policia,police,,,Noun,,Policia kërkoi për kompjuterat e vjedhur por ata nuk u gjetën asnjëherë.@The police searched for the stolen computers but they were never recovered.,,,,
532,,policeman,,,Noun,,_____@,,,,
533,parti,political party,,,Noun,f,_____@,,partySynonym: festë,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'parti', 'parti', 'partia', 'partitë', 'kallëzore', 'parti', 'parti', 'partinë', 'partitë', 'gjinore', 'i', 'e', 'të', 'së', 'partie', 'partive', 'partisë', 'partive', 'dhanore', 'partie', 'partive', 'partisë', 'partive', 'rrjedhore', 'partie', 'partish', 'partisë', 'partive']~
534,,politics,,,Noun,,_____@,,,,
535,pishinë,pool,,,Noun,,_____@,,,,
536,varfër,poor,,/vaɾˈfəɾ/,Adjective,m,_____@,,poor (having little money),,
537,derr,pork,,/dɛr/,Noun,m,~Në pyll ai pa një derr të egër.@In the forest, he saw a wild boar.~,,pig,,
538,port,port,,,Noun,m,_____@,,port; harbor,,
539,pushtet,power,,,Noun,m,_____@,,power,,
540,president,president,,,Noun,,_____@,,,,
541,i mëparshëm,previous,,,Adjective,,_____@,,,,
542,çmim,price,,,Noun,m,_____@,,price,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'çmim', 'çmime', 'çmimi', 'çmimet', 'kallëzore', 'çmim', 'çmime', 'çmimin', 'çmimet', 'gjinore', 'i', 'e', 'të', 'së', 'çmimi', 'çmimeve', 'çmimit', 'çmimevet', 'dhanore', 'çmimi', 'çmimeve', 'çmimit', 'çmimevet', 'rrjedhore', 'çmimi', 'çmimesh', 'çmimit', 'çmimevet']~
543,burg,prison,,[buɹɡ],Noun,m,Mary e vizitoi bashkëshortin në burg.@Mary visited her husband in prison.,,jail; prison,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'burg', 'burgj', 'burgu', 'burgjet', 'kallëzore', 'burg', 'burgj', 'burgun', 'burgjet', 'gjinore', 'i', 'e', 'të', 'së', 'burgu', 'burgjve', 'burgut', 'burgjvet', 'dhanore', 'burgu', 'burgjve', 'burgut', 'burgjvet', 'rrjedhore', 'burgu', 'burgjsh', 'burgut', 'burgjvet']~
544,çështje,problem,,,Noun,f,_____@,,case,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'çështje', 'çështje', 'çështja', 'çështjet', 'kallëzore', 'çështje', 'çështje', 'çështjen', 'çështjet', 'gjinore', 'i', 'e', 'të', 'së', 'çështjeje', 'çështjeve', 'çështjes', 'çështjeve', 'dhanore', 'çështjeje', 'çështjeve', 'çështjes', 'çështjeve', 'rrjedhore', 'çështjeje', 'çështjesh', 'çështjes', 'çështjeve']~
